time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
9.9118,33599.0,23963457.0,1.00704050,0.95901483,0.04802572,0.00894696,0.19117230,0.50032157,0.25145346,38.31,46.04,3389.8,4394.1
9.9247,33600.0,23997057.0,0.99777734,0.94965744,0.04811987,0.00561845,0.19905047,0.50032234,0.18074664,38.31,46.04,3385.5,4392.3
10.1373,49546.0,24046603.0,1.01778769,0.96989286,0.04789487,0.00571938,0.24724504,0.49999642,0.18564017,39.00,46.04,4887.5,4393.2
9.9752,47691.0,24094294.0,0.99959415,0.95158994,0.04800423,0.00848262,0.20136842,0.47568998,0.23623921,38.81,46.04,4781.0,4393.9
9.5285,49007.0,24143301.0,0.97662199,0.92866564,0.04795634,0.00735586,0.24549764,0.39297456,0.22613512,38.94,46.04,5143.2,4395.2
9.7916,54318.0,24197619.0,0.99855942,0.95059919,0.04796024,0.00848459,0.21037678,0.42635626,0.16929875,39.48,46.04,5547.4,4397.2
10.1239,49172.0,24246791.0,1.00273490,0.95464504,0.04808998,0.00701071,0.29216585,0.49458048,0.17027234,38.96,46.04,4857.0,4398.1
9.9235,33600.0,24280391.0,0.97774607,0.92953056,0.04821557,0.00696569,0.22875576,0.50032234,0.23732863,38.31,46.04,3385.9,4396.2
9.8184,57600.0,24337991.0,0.98965991,0.94148099,0.04817885,0.00674016,0.20255134,0.42036372,0.23938192,39.81,46.04,5866.5,4398.6
9.7693,44145.0,24382136.0,0.95375484,0.90545166,0.04830329,0.00589046,0.23215735,0.44706416,0.21381804,38.45,46.04,4518.7,4398.9
9.6949,42047.0,24424183.0,1.00444794,0.95646369,0.04798431,0.01021232,0.25403300,0.44115561,0.18447439,38.31,46.04,4337.0,4398.7
9.6914,39251.0,24463434.0,1.00913489,0.96114194,0.04799297,0.00810608,0.29399836,0.44603536,0.22027479,38.31,46.04,4050.1,4398.1
9.5303,51379.0,24514813.0,0.97763944,0.92953593,0.04810352,0.00838374,0.23113804,0.39053553,0.20701909,39.18,46.04,5391.1,4399.8
9.8208,45313.0,24560126.0,0.97393644,0.92573643,0.04820001,0.00778276,0.24413657,0.45391107,0.18609014,38.57,46.04,4614.0,4400.2
9.9291,58808.0,24618934.0,0.99369597,0.94564044,0.04805567,0.00905815,0.20441143,0.44241256,0.18624145,39.94,46.04,5922.8,4402.9
9.7433,57326.0,24676260.0,0.96767980,0.91944748,0.04823228,0.00896355,0.21895242,0.41456485,0.19015625,39.78,46.04,5883.7,4405.5
9.8401,45688.0,24721948.0,0.96856189,0.92037910,0.04818287,0.00740435,0.20451531,0.45665076,0.20532702,38.60,46.04,4643.0,4405.9
9.6830,40981.0,24762929.0,0.96936494,0.92125887,0.04810616,0.00744381,0.20267098,0.44130141,0.23505616,38.31,46.04,4232.3,4405.6
9.9211,33600.0,24796529.0,0.98466176,0.93657959,0.04808232,0.00681979,0.24780363,0.50032234,0.26975012,38.31,46.04,3386.7,4403.8
9.8466,57449.0,24853978.0,0.98123491,0.93333435,0.04790058,0.00783915,0.16699922,0.43035576,0.26606163,39.80,46.04,5834.4,4406.3
9.8752,46397.0,24900375.0,0.97403592,0.92603117,0.04800466,0.00654030,0.20156752,0.46118772,0.22956392,38.68,46.04,4698.3,4406.8
9.6875,41507.0,24941882.0,0.99617046,0.94818968,0.04798085,0.00847375,0.24777792,0.44096968,0.23240809,38.31,46.04,4284.6,4406.6
9.9230,33600.0,24975482.0,0.96546322,0.91734368,0.04811951,0.00746596,0.23431772,0.50032234,0.23128764,38.31,46.04,3386.1,4404.8
9.9211,33600.0,25009082.0,0.97230482,0.92417330,0.04813156,0.00688721,0.22828946,0.50032234,0.20632444,38.31,46.04,3386.7,4403.0
9.8920,59825.0,25068907.0,0.97418737,0.92623746,0.04794991,0.00636534,0.18045101,0.43478599,0.21652959,40.04,46.04,6047.8,4405.9
9.9118,33600.0,25102507.0,0.94997859,0.90179545,0.04818314,0.00695410,0.20760381,0.50032234,0.21468392,38.31,46.04,3389.9,4404.1
9.9174,33600.0,25136107.0,0.96523839,0.91709507,0.04814344,0.00563367,0.18931127,0.50032234,0.21127290,38.31,46.04,3388.0,4402.3
9.7758,58403.0,25194510.0,0.97131348,0.92321211,0.04810134,0.00674448,0.22586557,0.41796657,0.18741365,39.90,46.04,5974.3,4405.0
10.1138,49396.0,25243906.0,0.98939461,0.94133133,0.04806333,0.00686196,0.25535268,0.49755764,0.16584818,38.98,46.04,4884.0,4405.9
10.0887,62270.0,25306176.0,0.97071981,0.92265654,0.04806327,0.00779366,0.20181850,0.46029714,0.18266053,40.29,46.04,6172.3,4409.0
9.9225,33600.0,25339776.0,0.97375429,0.92555952,0.04819477,0.00572652,0.22279924,0.50032234,0.15430035,38.31,46.04,3386.2,4407.2
9.7834,36325.0,25376101.0,0.95538974,0.90718377,0.04820593,0.00783432,0.36905473,0.46673977,0.17352994,38.31,46.04,3712.9,4406.0
9.7940,46673.0,25422774.0,0.99094665,0.94298273,0.04796384,0.00662473,0.23573540,0.44332364,0.19036941,38.70,46.04,4765.5,4406.6
9.8706,35089.0,25457863.0,1.01074910,0.96276128,0.04798777,0.00622007,0.21708259,0.48025802,0.20107800,38.31,46.04,3554.9,4405.2
10.0811,48994.0,25506857.0,0.98940867,0.94129837,0.04811039,0.00779460,0.23358928,0.49209434,0.18919402,38.94,46.04,4860.0,4405.9
9.7739,44974.0,25551831.0,0.98973501,0.94169843,0.04803657,0.00586505,0.21860582,0.45166379,0.19964968,38.53,46.04,4601.5,4406.3
9.9687,47705.0,25599536.0,0.97813731,0.93016380,0.04797357,0.00562365,0.20721261,0.47585192,0.17541748,38.81,46.04,4785.5,4406.9
9.9246,33599.0,25633135.0,0.97566015,0.92752683,0.04813333,0.00633735,0.20744191,0.50032157,0.17636341,38.31,46.04,3385.4,4405.2
9.9189,33600.0,25666735.0,0.97080684,0.92273605,0.04807082,0.00806966,0.23621599,0.50032234,0.23726633,38.31,46.04,3387.5,4403.4
10.0686,62492.0,25729227.0,1.00311959,0.95518488,0.04793466,0.00815608,0.31384784,0.46017224,0.27419811,40.31,46.04,6206.6,4406.5
9.9325,33600.0,25762827.0,0.95174783,0.90357023,0.04817760,0.00861680,0.24515498,0.50032234,0.30049971,38.31,46.04,3382.8,4404.8
9.9167,33600.0,25796427.0,0.96932524,0.92124605,0.04807918,0.00642272,0.24932054,0.50032234,0.23024692,38.31,46.04,3388.2,4403.1
10.0334,48379.0,25844806.0,0.98776793,0.93980491,0.04796311,0.00825568,0.16195096,0.48395881,0.25291455,38.88,46.04,4821.8,4403.8
9.7069,37326.0,25882132.0,1.01689172,0.96899503,0.04789674,0.00754172,0.41479969,0.45785347,0.20959443,38.31,46.04,3845.3,4402.9
9.7328,43251.0,25925383.0,0.97267157,0.92467982,0.04799175,0.00917270,0.23457301,0.44355524,0.14787658,38.36,46.04,4443.8,4402.9
10.0455,48599.0,25973982.0,0.98249876,0.93444729,0.04805145,0.00844070,0.19224247,0.48655164,0.19635230,38.90,46.04,4837.9,4403.7
9.9180,46913.0,26020895.0,0.97475719,0.92656904,0.04818811,0.00926208,0.21490929,0.46740970,0.20385723,38.73,46.04,4730.1,4404.2
10.1320,49475.0,26070370.0,1.01035619,0.96234739,0.04800880,0.00762140,0.20933698,0.49896213,0.18328948,38.99,46.04,4883.1,4405.0
9.9150,33597.0,26103967.0,0.98451388,0.93640244,0.04811132,0.00918436,0.21132898,0.50032002,0.17552674,38.31,46.04,3388.5,4403.3
10.0036,47947.0,26151914.0,1.02279198,0.97488368,0.04790831,0.00835062,0.21971759,0.47866532,0.74751306,38.83,46.04,4793.0,4404.0
9.7161,38228.0,26190142.0,0.99885684,0.95096171,0.04789517,0.00691690,0.36348367,0.45139337,0.18018633,38.31,46.04,3934.5,4403.2
9.9411,47358.0,26237500.0,0.98109901,0.93305480,0.04804435,0.00669729,0.20062456,0.47200814,0.18459915,38.77,46.04,4763.9,4403.8
10.1115,49245.0,26286745.0,1.01544821,0.96751213,0.04793606,0.00682277,0.22715263,0.49561712,0.19558901,38.97,46.04,4870.2,4404.6
9.9086,46751.0,26333496.0,0.98049527,0.93248612,0.04800910,0.00703516,0.21258399,0.46582362,0.16618645,38.71,46.04,4718.2,4405.1
9.9231,33600.0,26367096.0,0.95265990,0.90437365,0.04828627,0.00619772,0.27268264,0.50032234,0.16562688,38.31,46.04,3386.0,4403.4
9.9282,33600.0,26400696.0,0.93903434,0.89051718,0.04851714,0.00711171,0.29723579,0.50032234,0.16138411,38.31,46.04,3384.3,4401.7
9.9220,33601.0,26434297.0,0.97538710,0.92720020,0.04818701,0.00810055,0.24051893,0.50032312,0.14545412,38.31,46.04,3386.5,4400.1
9.8547,55317.0,26489614.0,0.99787158,0.94985926,0.04801231,0.00770704,0.21098547,0.43617362,0.14978336,39.58,46.04,5613.3,4402.0
9.9435,33600.0,26523214.0,0.96236265,0.91411310,0.04824951,0.00674909,0.23543626,0.50032234,0.19954477,38.31,46.04,3379.1,4400.2
9.9067,46925.0,26570139.0,1.01183653,0.96382195,0.04801464,0.00696153,0.26382014,0.46752629,0.14428885,38.73,46.04,4736.7,4400.7
9.7447,44235.0,26614374.0,0.97650713,0.92850119,0.04800585,0.00810241,0.21095000,0.44751093,0.17083707,38.46,46.04,4539.4,4400.9
9.6856,40439.0,26654813.0,0.98462665,0.93665779,0.04796892,0.00606853,0.21824937,0.44217688,0.22614504,38.31,46.04,4175.2,4400.6
9.9150,33598.0,26688411.0,0.98574692,0.93769801,0.04804884,0.00793734,0.24073558,0.50032079,0.26446778,38.31,46.04,3388.6,4398.9
9.8727,46298.0,26734709.0,0.98113370,0.93318224,0.04795148,0.00995348,0.23943734,0.46053594,0.25008941,38.67,46.04,4689.5,4399.4
9.9211,33600.0,26768309.0,0.93449378,0.88613325,0.04836045,0.00570263,0.27559870,0.50032234,0.20979162,38.31,46.04,3386.7,4397.7
9.9153,33540.0,26801849.0,0.99202436,0.94402748,0.04799679,0.00507297,0.23167843,0.50027919,0.18798409,38.31,46.04,3382.7,4396.1
9.7237,52666.0,26854515.0,0.97362697,0.92568934,0.04793756,0.00982563,0.22691326,0.42183855,0.22089718,39.31,46.04,5416.3,4397.7
9.5874,51531.0,26906046.0,0.97933775,0.93138421,0.04795346,0.00886218,0.35666007,0.39506236,0.22434293,39.20,46.04,5374.9,4399.2
9.9254,33599.0,26939645.0,0.96674359,0.91854954,0.04819405,0.00721003,0.25619397,0.50032157,0.15893565,38.31,46.04,3385.1,4397.6
9.7853,36742.0,26976387.0,1.02455795,0.97672647,0.04783151,0.00646905,0.31165099,0.46280342,0.15862674,38.31,46.04,3754.8,4396.6
9.9331,33600.0,27009987.0,1.01685119,0.96883678,0.04801434,0.00855512,0.33110601,0.50032234,0.15168543,38.31,46.04,3382.6,4394.9
9.7295,37774.0,27047761.0,0.95844185,0.91021204,0.04822984,0.00774275,0.32120836,0.45448682,0.18371691,38.31,46.04,3882.4,4394.1
10.1192,49412.0,27097173.0,1.00324476,0.95518303,0.04806175,0.00819277,0.24861869,0.49780014,0.21835731,38.98,46.04,4883.0,4394.9
9.9151,33600.0,27130773.0,0.99007118,0.94201648,0.04805481,0.00746009,0.23666570,0.50032234,0.22545470,38.31,46.04,3388.8,4393.3
10.1573,49543.0,27180316.0,0.99830514,0.95022285,0.04808236,0.00799764,0.23694357,0.49995193,0.18375170,38.99,46.04,4877.6,4394.1
9.9269,33600.0,27213916.0,0.95869529,0.91033697,0.04835834,0.00622245,0.24675784,0.50032234,0.16229494,38.31,46.04,3384.7,4392.5
9.9252,33600.0,27247516.0,0.96188956,0.91353834,0.04835123,0.00770496,0.24845295,0.50032234,0.17659324,38.31,46.04,3385.3,4390.9
10.0890,62733.0,27310249.0,0.98243600,0.93428475,0.04815121,0.00670671,0.26230872,0.46269497,0.18900476,40.33,46.04,6218.0,4393.8
9.9212,33600.0,27343849.0,0.96998429,0.92178625,0.04819811,0.00825605,0.22450994,0.50032234,0.17881685,38.31,46.04,3386.7,4392.2
10.0501,61699.0,27405548.0,0.97987467,0.93185622,0.04801848,0.00701207,0.19488339,0.45272928,0.15839259,40.23,46.04,6139.2,4395.0
9.9250,33600.0,27439148.0,0.96721673,0.91910756,0.04810907,0.00545992,0.25267372,0.50032234,0.20448183,38.31,46.04,3385.4,4393.4
10.0375,48344.0,27487492.0,0.98192281,0.93392551,0.04799741,0.00789085,0.27021432,0.48351699,0.23636064,38.87,46.04,4816.3,4394.1
9.9156,33597.0,27521089.0,0.98361391,0.93557113,0.04804275,0.00657443,0.22382867,0.50032002,0.27525967,38.31,46.04,3388.3,4392.5
9.6683,56091.0,27577180.0,0.98538893,0.93741232,0.04797657,0.00753475,0.23155701,0.40462214,0.26683369,39.66,46.04,5801.5,4394.7
